date,tmean_c,prcp_mm,srad_wm2,swe_mm,swe_b1_mm,swe_b2_mm,swe_b3_mm
2020-03-28,-2.8976775522106126,1.883359348564624,487.7680340882095,147.99610823306847,59.33154548015168,104.5080191188764,277.41376759265023
2020-03-29,0.035413223215549114,0.5291486071141766,536.8436197359973,148.32715662019635,58.88913434060976,104.41481942032932,278.9185333395451
2020-03-30,2.428029512866564,0.371851111976091,535.7151814892406,147.3852038736486,57.62958613345345,103.38933959067438,278.36811845837855
2020-03-31,5.27213536451931,0.0,573.2190460799252,145.56611985128362,55.67330506267714,101.41003980693952,276.8419424781832
2020-04-01,6.299962842264908,0.9972743752191369,523.6985176514058,143.11637890329925,53.49286542661855,99.01651827029667,274.07476515382416
2020-04-02,-2.9371679138671434,4.893650935346015,467.7584970412381,147.5319258787233,56.60199963679595,102.43463726658644,280.75280784990207
2020-04-03,-4.628390166987038,0.5802028132068989,631.248078005578,148.11213665273925,56.615855571208506,102.96862276530501,281.92880826213946
2020-04-04,1.7293027562108536,0.0,657.2500971139746,148.08234887787827,56.55266401474114,102.94486754721804,281.9254271108888
2020-04-05,5.956261384267427,0.0,588.9700027230015,146.12254073689837,54.79839333499213,101.01305481208678,279.7382125110278
2020-04-06,7.314654781594547,0.0,589.8793573201557,143.67781384627236,52.62045591691513,98.45659141110706,277.1459502128206
2020-04-07,6.893887727507356,0.0,612.1249678117622,141.68515123487958,50.80412165429371,96.30312011128954,275.1424812831675
2020-04-08,7.085002625732271,0.0,626.9857741127755,139.89467506345127,49.160169045674884,94.37031837056402,273.351698235471
2020-04-09,8.143751272317179,0.0,652.787560075964,138.1486209761386,47.580988489914795,92.6112183397481,271.456685526602
2020-04-10,7.742711797414162,0.0,600.6010790768273,135.96284144645205,45.762147828957865,90.25320443310083,269.0864866032049
2020-04-11,4.933381877665126,2.4028715366912903,556.6664825281505,134.8580597699531,44.75718970630307,89.02519171578894,268.0076862621916
2020-04-12,-3.640297948752531,1.2187515038796406,459.8290396433417,135.819454098503,44.90068954421106,89.42360477531805,270.3242522356325
2020-04-13,-6.823715747815188,0.6686158328080023,520.9356912879896,136.48804444861227,44.90068954421106,89.48707503010807,272.2451158358929
2020-04-14,-5.3186054772494025,0.956330914990588,614.0254938841865,137.4443854417419,44.91518108182666,89.69266925209969,274.86415272906055
2020-04-15,-0.7126781347140672,10.414608018252162,353.42547553197477,141.5848533198916,45.810101395881404,91.53825706967966,284.4428711826984
2020-04-16,-3.871193907508705,5.147037635554768,367.6863303729392,146.05514001944908,46.94738884432782,94.02457973027802,294.12628492296665
2020-04-17,-2.337247231767023,0.30692469948272866,662.8864424392931,146.36206034474574,46.94738884432782,94.04600473126096,295.0157573957012
2020-04-18,3.084264831105681,1.4276540892008893,573.6764042914086,146.38517765571555,46.42923932783084,93.60531599177787,296.02666933205614
2020-04-19,4.064008212640416,1.0746646235410195,547.972866199802,145.41963255484677,45.526397516029576,92.57498441499581,295.06486119633627
2020-04-20,5.567417959414031,0.0,607.4961670642338,144.09722181672612,44.401674586921615,91.2045837911459,293.59842510225667
2020-04-21,7.1271674763524215,0.0,636.1853353927622,142.60141805641578,43.168113381065474,89.65662088348863,291.90009662912985
2020-04-22,7.368392111267443,0.17626044104354638,584.1679934915703,140.73991023876428,41.57227193533261,87.74155071462248,289.834140051154
2020-04-23,6.43133176770121,3.1296790803106984,429.29283638295897,138.62487193367423,39.745395042111454,85.47813130835476,287.58735992856606
2020-04-24,5.65033175452977,1.828991310928791,446.44349588285144,136.69442513142772,37.938658134864134,83.43306668223354,285.6511226085508
2020-04-25,7.42831714540091,0.018018853479523853,573.949907085596,134.7635938274473,36.14950907124714,81.30446759553558,283.7799628803201
2020-04-26,8.65789963327352,2.1516668847913962,470.84973237558944,132.28798168020955,34.232798728410835,78.7883053360648,280.8023156726632
2020-04-27,10.270331780523746,0.05449076046513799,626.21553663756,130.0403151719512,32.5844213509573,76.5133808831616,278.00016129180295
2020-04-28,9.987936395993573,0.0,571.6562577487755,127.52596075300553,30.665230719134083,74.04789289207298,274.8594220714625
2020-04-29,11.204091709346226,0.0,658.9579887067595,125.50322193555313,29.19710958202228,72.03113110025832,272.2924157469078
2020-04-30,13.703677541033517,1.0916777377954046,572.6592210685419,122.45500654731616,27.170140015397337,69.05000104625988,268.1860978922236
2020-05-01,12.018798930029956,1.0373342353327473,556.520806248354,119.67014336558717,25.29021170168358,66.3268790343082,264.46135131838196
2020-05-02,9.899647359559884,8.83978681955065,396.1116725140941,117.09020828776602,23.539529130915316,63.802200521024844,261.02145519002386
2020-05-03,9.353908630548915,9.170025588177825,429.0531835570381,114.7704112493944,22.028869613411658,61.51163083283272,257.88717338770164
2020-05-04,5.960104430422324,4.481562130611278,428.71870189906133,113.34643844161371,20.99233296134525,59.97307170035426,256.2014078000046
2020-05-05,7.213954683198838,0.30714284248083024,620.4487240295696,112.39244446216853,20.371253827287266,58.993988401328515,254.94930469708154
2020-05-06,10.134188657171562,0.0,630.8233748949458,110.66691914789625,19.419671437494017,57.35663203105966,252.38468563810068
2020-05-07,6.190644629509979,0.0,517.8811904491149,109.27410919206083,18.454182428823064,55.89482871277007,250.6459118506066
2020-05-08,6.213463475727305,0.0,638.3319228574177,108.63077801017815,18.033667934740834,55.142140563595134,249.89535237757474
2020-05-09,6.9339393922843495,0.0,597.4956071970187,107.47648345534104,17.302947147008407,53.992697294991416,248.32510305248226
2020-05-10,8.644433298541548,0.08134110141864613,637.3704892602647,106.19921711559941,16.678069042089746,52.82147124649684,246.30890419823209
2020-05-11,9.431282778061632,6.6063193015423005,376.19534372447015,103.8417617120198,15.356959665562595,50.661042046615805,242.7491306632778
2020-05-12,11.617587765258731,0.060241685398931856,552.7637650258814,101.31602734885729,13.929443884664527,48.24394611708161,239.04915346607407
2020-05-13,10.23075193114077,0.865148085985949,416.4611269425576,98.77862032609006,12.5084753911245,45.7593229102901,235.37551014913527
2020-05-14,9.486804998358519,2.969728802966112,394.1587926438376,96.41239768069603,11.194083191943061,43.372881965815104,232.00854722524997
2020-05-15,9.07018789802315,2.135678759860357,384.74983525614437,94.12255863258167,10.001075860249042,41.043467413267756,228.6935903767394
2020-05-16,8.910959051308597,0.0,547.210415532416,92.2932602961228,9.124209290368361,39.156933513792,225.99693604533053
2020-05-17,13.527039069467474,0.0,627.208320785368,89.99190834251922,8.212447982592696,36.97794098331503,222.22485685993428
2020-05-18,16.389506411083843,0.0,587.0299969915299,86.88615395896402,7.150710899889192,34.1281721023082,216.87995942591354
2020-05-19,15.992771698305626,0.0,574.2258523092519,83.83150482484396,6.157581943618238,31.325057837933194,211.57361664274356
2020-05-20,10.061622292553874,0.0,531.5408512396624,81.92929995019887,5.438841303464869,29.307915689594395,208.63734964771103
2020-05-21,8.016104880699434,0.0,592.5598403326314,80.78764490363005,5.127680819541243,28.254089569845696,206.6020512531058
2020-05-22,10.681117204354289,0.0,616.5975362775454,79.2409591039545,4.699949126427319,26.821824853922344,203.85523118634242
2020-05-23,8.7772999841372,0.30052936671822783,497.52837877797094,77.5817854763689,4.242360174843804,25.220141873114894,200.97248599592808
2020-05-24,6.4640272709025695,0.35011586154041496,468.680546839021,76.32829205437612,3.8294222964927727,23.922756172443542,198.94691873108872
2020-05-25,7.698278754478975,0.0,589.4026795594698,75.35027582481506,3.5778194486726296,23.01755323277392,197.19125118447377
2020-05-26,11.18617471340203,0.3763818161854271,590.9722016670113,73.82919721492485,3.2240666773452396,21.686078333459758,194.3481270677362
2020-05-27,13.873497066780036,0.0165892561725678,570.4210239553012,71.5880757867192,2.6921687430197787,19.764753838313588,190.12918695236647
2020-05-28,15.61918730916604,0.011799150079782179,612.6185491335847,69.2835070558055,2.2136063555276424,17.80830471183581,185.70521137277387
2020-05-29,17.866292377926513,0.0061701785218060785,601.4439717811347,66.52297256794932,1.7263251871872367,15.576521070465969,180.2110741488448
2020-05-30,17.54285404071906,0.014566315676631669,579.7424846310281,63.7745445992441,1.309808950561611,13.380388540091387,174.64863450918892
2020-05-31,17.42181687483194,0.4277353950041429,530.266817727487,61.08764990770814,0.9792893686644811,11.294858076286328,169.07505938481137
2020-06-01,18.51040501796737,0.0014695890934589497,563.4801065070286,58.45533685907103,0.7223402279709193,9.387829641666414,163.41407881141612
2020-06-02,17.726021361057104,0.0,559.4954102060317,55.99796347275862,0.5228834030561644,7.758158951517511,157.9399139698282
2020-06-03,16.351516024520706,0.0,557.541223855609,53.86519184349122,0.40367335420895767,6.443043115399127,153.03753752950664
2020-06-04,17.29570774767522,0.0,573.583668220879,51.78749098167335,0.3061099311967593,5.275654908441837,148.13028816650396
2020-06-05,18.376778171346558,0.4563089434037011,573.6870511480759,49.72602504885753,0.22492690441735202,4.276460233759649,143.0876199164728
2020-06-06,12.378098900174791,5.260003483812548,325.73608472111243,47.995479962514636,0.15934650815732615,3.5188306346701337,138.77101168204592
2020-06-07,11.140481986771714,1.2518473382544395,481.0363020334084,46.76670630589746,0.11792576237641772,3.0140846178614233,135.66789891134516
